id,text,Emotion,Offensive,Hate
8264,RT @AhmedBa99199775: كلب الفلوس اللي رايح لتحدي جديد وطموح <LF>ابقي شم بطوله بعد الاهلي ومسير المدرجات تجمعنا ونعرفك قيمتك الحقيقيه يابو توكه…,disgust,yes,not_hate
6381,صحيفة Time الأمريكية:<LF>1⃣(ابن سلمان الحاكم الفعلي للسعودية قاد تحركات سياسة خارجية متطرفة، منها الحرب في اليمن وحصار قطر، إضافة للعلاقات مع إسرائيل).<LF>https://t.co/azbgoRE4tP,fear,no,
6520,#الاهلي_بطل_الدوري<LF>ده العادي بتاعنا 👌😍😍<LF>مبروك علينا الفرحه يارجاله 😍😍😍😍💃💃💃💃♥️♥️♥️♥️ https://t.co/bxTatS1wUl,joy,no,
6627,RT @3bdallahamed: في كل بطوله بكسبها بطوله جديده تندهلي ❤️🦅<LF>عقبال افريقيا يا رب ❤️ https://t.co/YbE5Bq2Iar,joy,no,
448,سالم ي سالم والله اننا محظوظين فيك,love,no,
5566,@DrShdeeddAwy السيسي يطلب من الشعب الخروج للتظاهر ضد نظامه ..والشعب مش راض يخرج ..قال اييه ...الشعب مش راض يخرج بطلب من السيسي عشان مايبقاش السيسي زعيم الثورة .ههههههه,disgust,no,
1284,مساء الورد متابعيني الحلوين <LF>مح,joy,no,
3727,@illn__6 @bxxb511 انننننن <LF>كش عليكم وع دوريكم معكم انقلعو,anger,yes,not_hate
361,لي قلب مايبي غيرك حبيب <LF>ولي عين ماتبي لغيرك نظر,love,no,
5230,"@20_sh_30 اخخخ على اغلاط الدفاع القاتلة اتمنى اليوم نخرج بكلين شيت , متفائل بوجود زياد",optimism,no,
7093,@alaotaibi_2 @nonfirex @SaudiNews50 تخسى ، محد داري عنهم الا انت وقطيع المنبطحين,anger,yes,not_hate
7017,RT @aliazaali5555: انا لااجرحك. لااكسرك لا أخذلك<LF> أطمئن انا لااشبهك https://t.co/gkgrDT6Ukj,sadness,no,
5149,@SaudiPost_Care الموظفه تقول مهلة البلاغ ٥ ايام وهنا تقول مهلة البلاغ ١٠ ايام!! اصدق مين ؟!! انتم اسوأ شركه في خدمة العملاء ولا همكم رضا العميل وتضيعون الشحنات وكلن يقول كلام وهذا اخر تعامل معكم,anger,yes,not_hate
2460,@AboyazanH99 وليه ماتعوذت انت من ابليس وتركت التصوير وتتبع العورات ؟! 🤔,anger,no,
22,#تحببببون_ثامممر_وحسااام<LF>الظاهر،<LF>0Pf8k,neutral,no,
2066,@Eva51992849 الاسباني غير المكسيكي مو؟ صباح النور,neutral,no,
1653,@Bandaralshafi والله وما قالت لك ولعلمائك من ذكرتهم لا تجعلوا وتتقولوا النبي عليه أفظل الصلاة والسلام عرضة لاكذيبكم ودجلكم اليهودايام النبي لم يحتلوا ارض او هدم بيوت وسلب ونهب الاراضي والاملاك ولم يقتلوا اويسجنوا الاطفال والنساء والشيوخ كفاكم دجل يا اصحاب اللحى المزيفه عليكم من الله ما تستحقون,anger,yes,not_hate
702,ابي بس انا اضمه ويسمع قلبي واقله......,love,no,
6383,أخي حسام عندما كانت جماعة الإخوان مسيطرة على بعض القطاعات الحكومية كان الفساد منتشر بشكل لا يصدق لدرجة يأكلون أموال الفقراء واليتامى من الصدقات والجمعيات لا دين ولا ملة تمنعهم،ومثلهم أحزاب لبنان ومنهم حزباله فساد×فساد مع الأحزاب مش حتقدر تغمض عينيك 👍. https://t.co/5pPddZ7GRL,anger,yes,not_hate
2743,#جمعية_رعاية_الاطفال_المعاقين_تستغيث_بالسلطان_هيثم<LF><LF>هناك جهود ثمينه بذلت على مدار سنوات طويله لتأسيس هذه الجمعيات واصبحت اليوم مثالا يفاخر به ، فاليوم ليس من العدل ان تترك مثل هذه التضيحيات تذهب ادراج الرياح.. مطلبنا الاساسي الادراج تحت مظلة الحكومة,optimism,no,
1376,@4lPgEmM5q7Ec3XY الله يرحمها ويعوضها جنان النعيم,sadness,no,
7156,# ...قسم بالله ان اوصلوا للمجلس👉<LF>وعادوا الي كراسيهم ثاني مره....👉<LF>لا..احد يتحلطم..قراركم ونتم تتحملونه<LF>اقلها...اقلبهم لا يرجعون👉👇 https://t.co/CCld9HtcO8,anger,yes,not_hate
2468,لطالبات سنة التخرج من قسمي علوم الحاسب و نظم المعلومات، <LF>في هذا العدد الخاص، خريجات 2020 يشاركنكم تجاربهن ونصائحهن والمصادر اللي ساعدت في إتمام مشاريع التخرج بشكل مميز و رائع ✨<LF><LF>https://t.co/3QDCRySKq2,neutral,no,
3754,سالم الدوسري بعد إنتقادات وفترات سيئة كانت موهبته تغطى وعدم تطوره ابرز سلبياته، تحول الان نموذج سعودي رائع إنتاجية وحسم ونظره ومجهود واحد من افضل مواسم سالم مع النادي والمنتخب https://t.co/X9kcoIsAOy,confidence,no,
2325,@turkialhussini1 وكذلك المليس قام باخفاء بعض علب الكهرباء في غرفتين وبعد مراجعة مخطط الكهرباء امامه قال ( انا مافيه شوف ) والزمته بأظهارها وتحذيره من التهاون في العمل والا سوف يوقف عن العمل ومحاسبته فقام المعلم بتحذير عمالته بالعمل,neutral,no,
460,والله وضيع يا غوارديولا.. مالك عذر ابدًا,anger,yes,not_hate
5163,@pawtarot حروفه موجوده!! بس مو انا الطرف اليارد !! هو مره وحده ماصار يكلمني ويطلع بدون لايقولي ولا حتى يسال عني اليوم تقريبا اليوم الرابع ومحتاااره معااه!! وهاي ثالث مره نرجع حق بعض:((,sadness,no,
4183,موده تقول اشتاقت لي مره🥺,sadness,no,
7228,اليوم اطلق رصاص كثير بتشيع ضحية من ضحايا الفقر <LF>يا ريت باعوا سابقا هذه الرصاصات و اعطوه ثمنها ليفتح بسطه تعيله و لم يكن حينها ليهرب و يأخذه البحر <LF>ملاحظة اصيبت ايضا امرأة في طرابلس جراء اطلاق الرصاص<LF>#لا_لإطلاق_الرصاص,sadness,no,
4082,وش دخل ٢٠٢٠؟ واضحه انها من حقين الادبي من الغباء ماشاء الله https://t.co/v4J3rOCJNV,anger,no,
1486,RT @khv8_: @MohammedAlDeaye والله انك اسطورة الحرااااااسسسه ي ابو عزوز,confidence,no,
3678,الزينة ديالي روزي ربي يحفظها يارب 😍😍😍😍😍😍😍😍 https://t.co/703tgUdfTg,love,no,
282,@sssaaad18811 @jaberalharmi جعلك انته وابو منشار الداشر تحرقوا ي صهاينة,disgust,yes,hate
4558,RT @123dsaz: ودكم بمسابقة على السرررريع 🔥🔥<LF><LF>اطلب منكم شي واسرع احد يرسل هو الفايز<LF><LF>مع توثيق ✌🏻....جاهزييييييين,anticipation,no,
4308,@alshwiki1 اذا خسرنا مو لازم نتكلم ، الواجب نسكت لان الكلام ما يصلح ساعة الغضب<LF>نحن نتكلم الان والفريق فايز والمستوا ضعيف ، حقيقه مافيه لاعب الليله اتعب نفسه الا حمد الله والعمري البقيه تحصيل حاصل والسبب مدرب منفوخ اعلامياً<LF>انا خايف نطلع من كاس الملك بسبب مدرب يعتمد على مهاجم واحد,anger,yes,not_hate
4865,يا رئيس الوزراء سيد الكاظمي انقذ ابناء شعبك وزارة التربية لا حس ولاخبر ولاحساس عدها ولاتفكير همهم نفسهم وبس لازم تشوفون حل يعني صار اشكد واحنا انطالب لا واحد طلع وكف وكفه ويانا لا واحد كال حقهم لا واحد كال والوضع خطر شبيكم يمعودين فتحو عيونكممم وشوفو بيها زين..#انقذوا_طلاب_العراق,anger,no,
3537,وش ذا الايام اللي تشبه بعض.,sadness,no,
6200,وولد الخدامه لاعبه اصيب محد حاول له الله لا يوفقكم وينكبكم انتو وهلالكم ونصركم https://t.co/okYgKFan0i,anger,yes,not_hate
2581,RT @74AlAhlay: مذيد من الانجازات لمجلس ادارة الاهلى خطوة نحو الامام توضح ان الاهلى يخلف كثيرا <LF>اهلى الإنجازات #ستاد_الاهلي_يرحب_بكم,neutral,no,
1368,ونكمل المسا والدعم الجميل ده بيكم ❤️😍👇👇<LF>@kareem46176308<LF>@amany_moony2<LF>@mkasrhm<LF>@maha_halwani<LF>@Dr__AMiRa<LF>@Wejdan_l_f<LF>@Nalen86 <LF>@Roz9o<LF>@Bd4Lr0XtQd1tDhg<LF>@A_D_H_M7 <LF>@Nour20551143<LF>@HC89v83<LF>@Mmn_667<LF>@SuaibiMajid<LF>@77pp99yy29ww<LF>@SohailaEzz<LF>@sabreen_,joy,no,
7934,زقت والصوره مو راضيه تتغير,anger,no,
5920,حاب اقول للبيسك مستوى مستوى ماينفع كذا جيبوا لنا اختبار صح نحله ولا بلاش ماينفع يكون سهل بهذه الطريقه 😂😂😂😂😂😂,surprise,no,
597,انت من نصبوك وزير غصبا عليك وعلا الخلفك تسمع لمطلب الكادر التربوي والطلاب وغصبا عليك تنغذ. ماكتلك ابني مدرسه ولا كتلك رحلات اريد.<LF>بس جاي يطالبون بابسط الحقوق.<LF>والواجب غصبا عليك تنفذه والا راح تكون اخر ايام بالوزاره ياحرامي يانكس <LF>@AliHameedDulimi <LF>#اقاله_وزير_التربيه,anger,yes,not_hate
4351,@abu_mishriy الف مبروك يالذهبي <LF>والقادم باذن الله سيكون افضل 💙💛,joy,no,
7247,شاطئٌ حلوٌ وأزرق ❤️<LF><LF>https://t.co/Hwcqu6hNSI,joy,no,
4758,قطر الجميلة والمتنوّعة. قطر التي تعبق بالثقافة والعمران. هذي قطر يا سادة! <LF>#في_قطر <LF><LF>©الصور: matthewlawrencephotography https://t.co/nX8YJoWQiU,love,no,
646,#محافظظظه_الوجه<LF>يارب رحمتك<LF>f0Gn,fear,no,
8253,@jamalrayyan ستظل السعوديه والامارات كابوس على قلبه وسيقتلك الغل والوساخه على ما تحققه هاتين الدولتين العظيمتين من تقدما في السياسه والاقتصاد ونجحات كبيرة على مستوى الشعوب وبناء السلام والتسامح بين الاوطان.<LF><LF>والله لو تهتم في صحتك وايامك الباقيه في قراءة القران والاذكار ابرك لك من القيل والقال,disgust,yes,not_hate
5746,@kaghaden هذا اللي ماسك حساب دوري ابطال اسيا هزلت بصراحه,anger,yes,not_hate
3468,أشكر كل من شارك بالهاشتاق أو دعم وأشكر كل من عبر عن معزتي وتقديري لديه واللهم اجعلني عند حسن ظنكم واللهم وفقنا لما تحب وترضى محبتكم هي الكنز الحقيقي <LF>#المغرد_عبدالله_بندر_يمثلني https://t.co/cBXUcXGgEF,joy,no,
7680,بدي اصير رجل اعمال كبير عنده مصاري كتير🙂,anticipation,no,
2990,@omtala69 @hiamag شف من يتكلم اقول اوصل ربع انجازاتهم بعدين تعال تفلسف,anger,no,
7831,ومن ساعدة على ذلك التستر هي الجهات المناطه بهذا العمل مكافحة التستر  يجب ان تنسق مع البنوك ومراكز التحويل عندما يحول العامل اكثر من راتبه تتم مسآلته والكفيل ليوضحوا من اين لك هذا ايها العامل حضرت لتعمل بالفين ريال الآن تحول شهريا خمسة بل قديزيد .,anger,no,
4875,وأنا هيك بقول والله @al_oras <LF>شفتي هالكلام الحلو 😍😍😍<LF><LF> #بايرن_ميونيخ<LF>#MiaSanChampions https://t.co/5fCSVBAViT,joy,no,
2544,RT @TUR__AB: مشروع طريق الحرير هو سبب تكالب امريكا على العراق<LF>#الربط_السككي_يقتل_العراق,neutral,no,
6554,هذا هو افصل حل وصوت العقل يقول استلموا هذه القلعه بتاريخها المجيد ..وابعدوا الاقزام وبائعين الوهم والفاشلين اداريا . https://t.co/IahirzF9Qh,anger,no,
5341,يمه دقيقه انا حلمت ان تشان قاص شعره وصابغه,fear,no,
7391,كل اللي كنت احبهم اساميهم موجودة الله يلعنهم خونه https://t.co/VYZdm8mZfs,anger,yes,not_hate
